alpha,beta,r2_test
0.05793979223081231,12.532598745294775,0.6257688897835654
0.0543232311092658,13.029566834251291,0.6594769069911629
0.05834023718670578,12.542666372712649,0.6105960791030308
0.056945632631517626,12.67184079949703,0.6351310296162396
0.052850589450526356,13.240048603082451,0.6707384801756722
0.0575809094798555,12.561106428106537,0.6315563582412571
0.060190421460901034,12.258186243187717,0.5980771286886435
0.056228849302279116,12.781019130547604,0.6404836699752394
0.05878919492935422,12.414171812628162,0.6173686329278611
0.05726880722796247,12.694552114196771,0.6197730342188039
0.060287146760746854,12.222973645358474,0.5997579676249801
0.05679267064460364,12.682865432527082,0.6378179232506257
0.056978045134011265,12.686226495108487,0.6320931297981938
0.0516694313693823,13.460579275662498,0.6743545024644071
0.055439633562455445,12.890652750519058,0.6477126654969718
0.05747045438208539,12.591791456100356,0.6310293270669083
0.05645034122898915,12.770655832737797,0.6351588253104217
0.057493121030311956,12.593142637777516,0.6302712872879235
0.06082512996216199,12.197909352781874,0.5872166046644995
0.05489193818489546,12.883747516796797,0.6586914718662633
0.05573887695849061,12.854558640331012,0.644190578726835
0.05843951092081896,12.481539600626549,0.61843438066348
0.05642037226764757,12.704532183203414,0.6440403325522568
0.054537192014627804,13.00811124190088,0.6567474301699734
0.05776399008419234,12.550129616067425,0.6282920601942283
0.05670458095476509,12.719711797826529,0.6353541065080843
0.05924384641737834,12.355112052688346,0.6122440846411698
0.05608464930867482,12.78683831448454,0.6437030837171092
0.05673673318729748,12.683701424997947,0.6390997098630236
0.058165996218268554,12.50101081924776,0.6235730375321218
0.06014431719852014,12.220305507044092,0.6033062644330742
0.055372970320948754,12.897123165432333,0.6486970215000314
0.05283721509564076,13.225750150406155,0.671917313570338
